,Unnamed: 0,firstSeen,lastSeen,icao24,callsign,estDepartureAirport,estArrivalAirport,registration,manufacturericao,manufacturername,model,typecode,serialnumber,linenumber,icaoaircrafttype,operator,operatorcallsign,operatoricao,operatoriata,owner,testreg,registered,reguntil,status,built,firstflightdate,seatconfiguration,engines,modes,adsb,acars,notes,categoryDescription,day,id_x,ident,type,name_x,latitude_deg,longitude_deg,elevation_ft,continent_x,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link_x,keywords_x,id_y,code,name_y,continent_y,wikipedia_link_y,keywords_y
1072,1072,2021-11-03 07:33:03+00:00,2021-11-03 08:29:29+00:00,4066b9,EXS062C,EGSS,EGPF,G-GDFF,BOEING,Boeing Company,BOEING 737-85P,B738,28385,,L2J,,CHANNEX,EXS,,Jet2,,2011-12-22,,,1999-01-01,,,2 x CFM CFM56-7B26<br>,False,False,False,,No ADS-B Emitter Category Information,3,2476.0,EGSS,large_airport,London Stansted Airport,51.8849983215,0.234999999404,348.0,EU,GB,GB-ENG,London,yes,EGSS,STN,,http://www.stanstedairport.com/,https://en.wikipedia.org/wiki/London_Stansted_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1073,1073,2021-11-03 06:15:52+00:00,2021-11-03 08:36:29+00:00,48c2a5,RYR8PB,EPKK,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2609.0,EPKK,large_airport,Kraków John Paul II International Airport,50.077702,19.7848,791.0,EU,PL,PL-MA,Kraków,yes,EPKK,KRK,,http://www.krakowairport.pl/en/,https://en.wikipedia.org/wiki/Kraków_John_Paul_II_International_Airport,Krakov,302710,PL,Poland,EU,https://en.wikipedia.org/wiki/Poland,Lotniska Polski
1074,1074,2021-11-03 07:49:34+00:00,2021-11-03 08:44:50+00:00,407534,SHT6G,EGLL,EGPF,G-TTND,AIRBUS,Airbus Industrie,A320-251N,A20N,,,L2J,British Airways,SPEEDBIRD,BAW,BA,,,2018-07-26,,,,,,,False,False,False,,,3,2434.0,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1075,1075,2021-11-03 08:24:06+00:00,2021-11-03 08:51:36+00:00,406015,EZY576Z,EGAA,EGPF,G-EZTK,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,3991,,L2J,,EASY,EZY,,Easyjet Airline,,2009-07-24,,,2009-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,3,2385.0,EGAA,large_airport,Belfast International Airport,54.6575012207,-6.21582984924,268.0,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1076,1076,2021-11-03 07:54:33+00:00,2021-11-03 08:55:50+00:00,4d20c7,VJT503,EGLF,EGPF,9H-VFA,,Bombardier,Challenger 605,CL65,5970,,,,,,,Vista Jet Malta,,,,,,,,,False,False,False,,Small (15500 to 75000 lbs),3,2431.0,EGLF,medium_airport,Farnborough Airport,51.2757987976,-0.776332974434,238.0,EU,GB,GB-ENG,Farnborough,no,EGLF,FAB,,http://www.tagaviation.com,https://en.wikipedia.org/wiki/Farnborough_Airfield,"TAG London Farnborough Airport, RAE Farnborough, EGUF",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1077,1077,2021-11-03 08:18:51+00:00,2021-11-03 09:24:45+00:00,40732e,ENZ915P,EGKB,EGPF,G-JOTS,BRITISH AEROSPACE,British Aerospace (operations) Ltd,AVRO 146-RJ100,RJ1H,E3355,,L4J,,ENZO,ENZ,,Jota Aviation,,2017-07-07,,,1999-01-01,,,4 x LYCOMING LF507-1F<br>,False,False,False,,No ADS-B Emitter Category Information,3,2428.0,EGKB,medium_airport,London Biggin Hill Airport,51.33079910279999,0.0324999988079,598.0,EU,GB,GB-ENG,London,no,EGKB,BQH,,http://www.bigginhillairport.com/,https://en.wikipedia.org/wiki/London_Biggin_Hill_Airport,"LON, RAF Biggin Hill",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1078,1078,2021-11-03 08:55:00+00:00,2021-11-03 09:40:29+00:00,406b91,EZY958K,EGBB,EGPF,G-EZWY,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,6267,,L2J,,EASY,EZY,,Easyjet Airline,,2017-06-12,,,2014-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,3,2389.0,EGBB,large_airport,Birmingham International Airport,52.4538993835,-1.74802994728,327.0,EU,GB,GB-ENG,Birmingham,yes,EGBB,BHX,,http://www.bhx.co.uk/,https://en.wikipedia.org/wiki/Birmingham_International_Airport_(United_Kingdom),,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1079,1079,2021-11-03 08:50:32+00:00,2021-11-03 09:56:23+00:00,484b31,KLM1473,EHAM,EGPF,PH-EZD,EMBRAER,Embraer,EMB-190 STD,E190,19000279,,L2J,,CITY,KLC,,Klm Cityhopper,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,3,2513.0,EHAM,large_airport,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,yes,EHAM,AMS,,http://www.schiphol.nl/,https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol,,302708,NL,Netherlands,EU,https://en.wikipedia.org/wiki/Netherlands,"Holland,Luchthavens van Nederland"
1080,1080,2021-11-03 08:58:42+00:00,2021-11-03 10:02:14+00:00,4075cd,VXS1,EGLF,EGPF,G-DCMT,EMBRAER,Embraer,Phenom 300,E55P,50500133,,L2J,Centreline,,,,,,,,,,,,,False,False,False,,,3,2431.0,EGLF,medium_airport,Farnborough Airport,51.2757987976,-0.776332974434,238.0,EU,GB,GB-ENG,Farnborough,no,EGLF,FAB,,http://www.tagaviation.com,https://en.wikipedia.org/wiki/Farnborough_Airfield,"TAG London Farnborough Airport, RAE Farnborough, EGUF",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1081,1081,2021-11-03 04:06:41+00:00,2021-11-03 10:06:08+00:00,ae1170,RCH4125,KWRI,EGPF,02-1098,MCDONNELL DOUGLAS,Boeing,C-17A Globemaster III,C17,P98,,L4J,United States Air Force,AIR CHIEF,AIO,,United States Air Force,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,3,3952.0,KWRI,medium_airport,Mc Guire Air Force Base,40.0155983,-74.59169769,131.0,,US,US-NJ,Wrightstown,no,KWRI,WRI,WRI,http://www.mcguire.af.mil/,https://en.wikipedia.org/wiki/McGuire_Air_Force_Base,,302755,US,United States,,https://en.wikipedia.org/wiki/United_States,America
1082,1082,2021-11-03 09:11:37+00:00,2021-11-03 10:08:50+00:00,40756a,EZY803M,EGGW,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2419.0,EGGW,large_airport,London Luton Airport,51.874698638916016,-0.3683330118656158,526.0,EU,GB,GB-ENG,London,yes,EGGW,LTN,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/London_Luton_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1083,1083,2021-11-03 09:51:38+00:00,2021-11-03 10:28:56+00:00,4070bb,GJMBO,EGGP,EGPF,G-JMBO,EMBRAER,Embraer Sa,EMB-505 Phenom 300,E55P,50500366,,L2J,,,,,Catreus,,2016-10-28,,,2016-01-01,,,2 x PRATT &amp; WHITNEY CANADA PW535E<br>,False,False,False,,No ADS-B Emitter Category Information,3,2418.0,EGGP,medium_airport,Liverpool John Lennon Airport,53.333599,-2.84972,80.0,EU,GB,GB-ENG,Liverpool,yes,EGGP,LPL,,http://www.liverpoolairport.com/,https://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport,,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1084,1084,2021-11-03 09:29:35+00:00,2021-11-03 10:31:23+00:00,407797,EZY493H,EGKK,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2429.0,EGKK,large_airport,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1085,1085,2021-11-03 10:25:50+00:00,2021-11-03 10:38:54+00:00,406df4,GHIAL,,EGPF,G-HIAL,VIKING (2),Viking Air Ltd,DHC-6 SERIES 400 Twin Otter,DHC6,917,,L2T,,,,,Loganair,,2015-05-15,,,2014-01-01,,,2 x PRATT &amp; WHITNEY CANADA PT6A-34&nbsp;&nbsp;( HARTZELL HC-B3TN-3D/T10282NB )<br>,False,False,False,,,3,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
1086,1086,2021-11-03 09:49:07+00:00,2021-11-03 10:44:05+00:00,70209e,BBC2104,EGLL,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2434.0,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1087,1087,2021-11-03 10:13:53+00:00,2021-11-03 11:11:51+00:00,40097e,BAW2512,EGKK,EGPF,G-EUUC,AIRBUS,Airbus Sas,AIRBUS A320-232,A320,1696,,L2J,,SPEEDBIRD,BAW,,British Airways,,2002-02-28,,,2002-01-01,,,2 x INTERNATIONAL AERO ENGINE V2527-A5<br>,False,False,False,,No ADS-B Emitter Category Information,3,2429.0,EGKK,large_airport,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1088,1088,2021-11-03 04:23:15+00:00,2021-11-03 11:31:59+00:00,89611d,UAE27,,EGPF,A6-ECV,BOEING,Boeing,Boeing 777-31H(ER),B77W,35594,,L2J,,EMIRATES,UAE,,Emirates Airline,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,3,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
1089,1089,2021-11-03 09:48:34+00:00,2021-11-03 11:36:20+00:00,a13800,N178MH,EHAM,EGPF,N178MH,PILATUS,Pilatus Aircraft Ltd,PC-12/47,PC12,875,,L1T,,,,,Wilmington Trust Co Trustee,,,2024-10-31,,2008-01-01,,,P&W CANADA PT6A-67B,False,False,False,,Light (< 15500 lbs),3,2513.0,EHAM,large_airport,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,yes,EHAM,AMS,,http://www.schiphol.nl/,https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol,,302708,NL,Netherlands,EU,https://en.wikipedia.org/wiki/Netherlands,"Holland,Luchthavens van Nederland"
1090,1090,2021-11-03 10:42:22+00:00,2021-11-03 11:40:12+00:00,40700a,AWC115Y,EGSS,EGPF,G-POWN,AIRBUS,Airbus Sas,AIRBUS A321-211,A321,3830,,L2J,Titan Airways,ZAP,AWC,ZT,Titan Airways,,2016-03-30,,,2009-01-01,,,2 x CFM CFM56-5B3/3<br>,False,False,False,,Large (75000 to 300000 lbs),3,2476.0,EGSS,large_airport,London Stansted Airport,51.8849983215,0.234999999404,348.0,EU,GB,GB-ENG,London,yes,EGSS,STN,,http://www.stanstedairport.com/,https://en.wikipedia.org/wiki/London_Stansted_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1091,1091,2021-11-03 10:52:00+00:00,2021-11-03 11:43:55+00:00,407377,MDI11,EGCN,EGPF,G-IASB,RAYTHEON,Textron Aviation Inc,BEECH B200GT Super Kingair,BE20,BY-278,,L2T,,,,,Ias Medical Ltd,,2017-08-08,,,2017-01-01,,,2 x PRATT &amp; WHITNEY CANADA PT6A-52&nbsp;&nbsp;( HARTZELL HC-E4N-3A/NC9208K )<br>,False,False,False,,,3,2401.0,EGCN,medium_airport,Robin Hood Doncaster Sheffield Airport,53.480538,-1.010656,55.0,EU,GB,GB-ENG,Doncaster,yes,EGCN,DSA,,http://www.robinhoodairport.com/,https://en.wikipedia.org/wiki/Robin_Hood_Airport_Doncaster_Sheffield,RAF Finningley,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1092,1092,2021-11-03 09:56:40+00:00,2021-11-03 11:49:53+00:00,4d02e0,JFA59L,LSGG,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4490.0,LSGG,large_airport,Geneva Cointrin International Airport,46.23809814453125,6.108950138092041,1411.0,EU,CH,CH-GE,Geneva,yes,LSGG,GVA,,http://www.gva.ch/,https://en.wikipedia.org/wiki/Geneva_Cointrin_International_Airport,,302679,CH,Switzerland,EU,https://en.wikipedia.org/wiki/Switzerland,"Aéroports de la Suisse,Flughäfen der Schweiz"
1093,1093,2021-11-03 11:17:48+00:00,2021-11-03 12:15:23+00:00,4d20e5,HAT520P,EGSS,EGPF,9H-ZAZ,BOEING,Boeing,737 436,B734,25349,,L2J,,,,,Air Horizont,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,3,2476.0,EGSS,large_airport,London Stansted Airport,51.8849983215,0.234999999404,348.0,EU,GB,GB-ENG,London,yes,EGSS,STN,,http://www.stanstedairport.com/,https://en.wikipedia.org/wiki/London_Stansted_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1094,1094,2021-11-03 11:35:24+00:00,2021-11-03 12:27:55+00:00,500134,T7SSB,EGGW,EGPF,,,,,,,,,,,,,,,,,,,,,,False,False,False,,Large (75000 to 300000 lbs),3,2419.0,EGGW,large_airport,London Luton Airport,51.874698638916016,-0.3683330118656158,526.0,EU,GB,GB-ENG,London,yes,EGGW,LTN,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/London_Luton_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1095,1095,2021-11-03 11:49:06+00:00,2021-11-03 12:46:28+00:00,89605e,ROJ004,EGSS,EGPF,A6-DAS,BOEING,Boeing,Boeing 737NG 7Z5 BBJ,B737,29858,,L2J,Royal Jet,ROYALJET,ROJ,,Royal Jet,,,,,,,,,False,False,False,,,3,2476.0,EGSS,large_airport,London Stansted Airport,51.8849983215,0.234999999404,348.0,EU,GB,GB-ENG,London,yes,EGSS,STN,,http://www.stanstedairport.com/,https://en.wikipedia.org/wiki/London_Stansted_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1096,1096,2021-11-03 11:55:00+00:00,2021-11-03 12:50:58+00:00,406015,EZY659T,EGSS,EGPF,G-EZTK,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,3991,,L2J,,EASY,EZY,,Easyjet Airline,,2009-07-24,,,2009-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,3,2476.0,EGSS,large_airport,London Stansted Airport,51.8849983215,0.234999999404,348.0,EU,GB,GB-ENG,London,yes,EGSS,STN,,http://www.stanstedairport.com/,https://en.wikipedia.org/wiki/London_Stansted_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1097,1097,2021-11-03 12:41:11+00:00,2021-11-03 12:58:44+00:00,4d403f,3AMGA,EGPH,EGPF,,,,,,,,,,,,,,,,,,,,,,False,False,False,,Small (15500 to 75000 lbs),3,2462.0,EGPH,large_airport,Edinburgh Airport,55.950145,-3.372288,135.0,EU,GB,GB-SCT,Edinburgh,yes,EGPH,EDI,,http://www.edinburghairport.com/,https://en.wikipedia.org/wiki/Edinburgh_Airport,,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1098,1098,2021-11-03 12:06:03+00:00,2021-11-03 13:12:46+00:00,60185a,TUG3218,EGTE,EGPF,EZ-A007,BOEING,Boeing,737NG 7GL/W,B737,37234,,L2J,,TURKMENISTAN,TUA,,Government Of Turkmenistan,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,3,2481.0,EGTE,medium_airport,Exeter International Airport,50.734402,-3.41389,102.0,EU,GB,GB-ENG,Exeter,yes,EGTE,EXT,,http://www.exeter-airport.co.uk/,https://en.wikipedia.org/wiki/Exeter_International_Airport,,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1099,1099,2021-11-03 12:36:44+00:00,2021-11-03 13:15:57+00:00,4ca645,RYR5774,EIDW,EGPF,EI-DYC,BOEING,The Boeing Company,BOEING 737-8AS,B738,36567,,L2J,,RYANAIR,RYR,,Ryanair Designated Activity Company,,2008-03-10,,,2008-01-01,,,2x CFM CFM56-7B26,False,False,False,,No ADS-B Emitter Category Information,3,2533.0,EIDW,large_airport,Dublin Airport,53.421299,-6.27007,242.0,EU,IE,IE-D,Dublin,yes,EIDW,DUB,,http://www.dublinairport.com/,https://en.wikipedia.org/wiki/Dublin_Airport,Aerfort Bhaile Átha Cliath,302694,IE,Ireland,EU,https://en.wikipedia.org/wiki/Ireland,Eire
1100,1100,2021-11-03 13:46:36+00:00,2021-11-03 13:59:54+00:00,406df4,GHIAL,,EGPF,G-HIAL,VIKING (2),Viking Air Ltd,DHC-6 SERIES 400 Twin Otter,DHC6,917,,L2T,,,,,Loganair,,2015-05-15,,,2014-01-01,,,2 x PRATT &amp; WHITNEY CANADA PT6A-34&nbsp;&nbsp;( HARTZELL HC-B3TN-3D/T10282NB )<br>,False,False,False,,,3,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
1101,1101,2021-11-03 13:41:08+00:00,2021-11-03 14:04:53+00:00,49d3ac,BOH711,EGAA,EGPF,OK-AST,CESSNA,Cessna,Citation Excel,C56X,560-5068,,L2J,,,,,Air Bohemia,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,3,2385.0,EGAA,large_airport,Belfast International Airport,54.6575012207,-6.21582984924,268.0,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1102,1102,2021-11-03 13:54:22+00:00,2021-11-03 14:18:37+00:00,89605b,ROJ003,EGAA,EGPF,A6-AIN,BOEING,Boeing,737NG 7Z5 BBJ,B737,29268,,L2J,Royal Jet,ROYALJET,ROJ,,Royal Jet,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,3,2385.0,EGAA,large_airport,Belfast International Airport,54.6575012207,-6.21582984924,268.0,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1103,1103,2021-11-03 14:05:41+00:00,2021-11-03 14:28:10+00:00,ae0945,SAM438,EGAA,EGPF,01-0040,BOEING,Boeing,C-40B,B737,29971,,L2J,United States Air Force,AIR CHIEF,AIO,,United States Air Force,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,3,2385.0,EGAA,large_airport,Belfast International Airport,54.6575012207,-6.21582984924,268.0,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1104,1104,2021-11-03 12:41:04+00:00,2021-11-03 14:35:53+00:00,4b7fd4,SUI018,LSZB,EGPF,T-784,CESSNA,Cessna,Citation Excel,C56X,560-5269,,L2J,Swiss Air Force,SWISS AIR FORCE,SUI,,Swiss Air Force,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,3,4503.0,LSZB,medium_airport,Bern Belp Airport,46.914100647,7.497149944309999,1674.0,EU,CH,CH-BE,Bern,yes,LSZB,BRN,,http://www.flughafenbern.ch/,https://en.wikipedia.org/wiki/Berne_Airport,,302679,CH,Switzerland,EU,https://en.wikipedia.org/wiki/Switzerland,"Aéroports de la Suisse,Flughäfen der Schweiz"
1105,1105,2021-11-03 13:43:22+00:00,2021-11-03 14:40:18+00:00,40780d,SHT6R,EGLL,EGPF,G-NEOX,AIRBUS,Airbus Sas,321-251NX,A21N,9162,0,L2J,British Airways Shuttle Flights - United Kingdom,SHUTTLE,SHT,,British Airways Plc,,,,,,,,CFMI LEAP-1A32,False,False,False,,,3,2434.0,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1106,1106,2021-11-03 14:25:36+00:00,2021-11-03 14:54:04+00:00,4077c7,HLE05,EGPF,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2461.0,EGPF,large_airport,Glasgow International Airport,55.871899,-4.43306,26.0,EU,GB,GB-SCT,"Paisley, Renfrewshire",yes,EGPF,GLA,,http://www.glasgowairport.com/,https://en.wikipedia.org/wiki/Glasgow_International_Airport,"Port-adhair Eadar-nàiseanta Ghlaschu, RAF Abbotsinch, RAF Ayr",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1107,1107,2021-11-03 14:14:31+00:00,2021-11-03 15:15:07+00:00,407777,CFE31BZ,EGLC,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2430.0,EGLC,medium_airport,London City Airport,51.505299,0.055278,19.0,EU,GB,GB-ENG,London,yes,EGLC,LCY,,http://www.londoncityairport.com/,https://en.wikipedia.org/wiki/London_City_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1108,1108,2021-11-03 13:39:54+00:00,2021-11-03 15:18:18+00:00,3c65c9,DLH974,EDDF,EGPF,D-AINI,AIRBUS,Airbus,Airbus A320 271NSL,A20N,7710,,L2J,,LUFTHANSA,DLH,LH,Lufthansa,,,,,,,,,False,False,False,,Large (75000 to 300000 lbs),3,2212.0,EDDF,large_airport,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,yes,EDDF,FRA,,http://www.frankfurt-airport.de/,https://en.wikipedia.org/wiki/Frankfurt_Airport,"EDAF, Rhein-Main Air Base",302681,DE,Germany,EU,https://en.wikipedia.org/wiki/Germany,Flughäfen in Deutschland
1109,1109,2021-11-03 13:55:24+00:00,2021-11-03 15:21:49+00:00,49d353,TVS54J,LFPB,EGPF,OK-OKP,CIRRUS,Cirrus Design,Cirrus Design SR22T,S22T,0701,,L1P,,,,,Private,,,,,,,,,False,False,False,,,3,4183.0,LFPB,medium_airport,Paris-Le Bourget Airport,48.96939849853516,2.441390037536621,218.0,EU,FR,FR-IDF,Paris,no,LFPB,LBG,,http://www.aeroportsdeparis.fr/,https://en.wikipedia.org/wiki/Le_Bourget_Airport,PAR,302687,FR,France,EU,https://en.wikipedia.org/wiki/France,Aéroports de France
1110,1110,2021-11-03 14:43:35+00:00,2021-11-03 15:43:28+00:00,4078f0,EZY191G,EGGD,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2417.0,EGGD,medium_airport,Bristol Airport,51.382702,-2.71909,622.0,EU,GB,GB-ENG,Bristol,yes,EGGD,BRS,,http://www.bristolairport.co.uk/,https://en.wikipedia.org/wiki/Bristol_International_Airport,Lulsgate Bottom,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1111,1111,2021-11-03 14:50:18+00:00,2021-11-03 15:52:27+00:00,406011,EZY484P,EGKK,EGPF,G-EZTG,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,3946,,L2J,,EASY,EZY,,Easyjet Airline,,2009-06-17,,,2009-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,3,2429.0,EGKK,large_airport,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1112,1112,2021-11-03 15:22:02+00:00,2021-11-03 15:56:48+00:00,ad441a,N954GA,EGPD,EGPF,N954GA,,Gulfstream Aerospace Corp,GVII-G600,,73054,,,Gulfstream Aerospace,GULFSTREAM TEST,GLF,,Gulfstream Aerospace Corp,,,2024-09-30,,2021-01-01,,,P&W CANADA PW815GA,False,False,False,,,3,2459.0,EGPD,medium_airport,Aberdeen Dyce Airport,57.2019,-2.19778,215.0,EU,GB,GB-SCT,Aberdeen,yes,EGPD,ABZ,,http://www.aberdeenairport.com/,https://en.wikipedia.org/wiki/Aberdeen_Airport,,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1113,1113,2021-11-03 15:10:35+00:00,2021-11-03 16:19:09+00:00,484166,KLM55C,EHAM,EGPF,PH-BXN,BOEING,Boeing,737NG 8K2/W,B738,30356,,L2J,,KLM,KLM,,Klm Royal Dutch Airlines,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,3,2513.0,EHAM,large_airport,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,yes,EHAM,AMS,,http://www.schiphol.nl/,https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol,,302708,NL,Netherlands,EU,https://en.wikipedia.org/wiki/Netherlands,"Holland,Luchthavens van Nederland"
1114,1114,2021-11-03 16:05:13+00:00,2021-11-03 16:35:40+00:00,400dc2,GMA01,,EGPF,G-SASC,RAYTHEON,Raytheon Aircraft Company,BEECH B200C Super Kingair,BE20,BL-150,,L2T,Gama Aviation,GAMA,GMA,,Gama Aviation,,2005-12-30,,,2005-01-01,,,2 x PRATT &amp; WHITNEY CANADA PT6A-42&nbsp;&nbsp;( HARTZELL HC-D4N-3A/D9383K )<br>,False,False,False,,,3,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
